Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2015,14-06-2015,Sunday,14-06-2020,United States,Meat,All,Tonnes,1000,129000
Exports,2015,15-06-2015,Monday,15-06-2020,United States,Meat,All,Tonnes,1000,130000
Exports,2015,16-06-2015,Tuesday,16-06-2020,United States,Meat,All,Tonnes,1000,130000
Exports,2015,17-06-2015,Wednesday,17-06-2020,United States,Meat,All,Tonnes,1000,131000
Exports,2015,18-06-2015,Thursday,18-06-2020,United States,Meat,All,Tonnes,1000,132000
Exports,2015,19-06-2015,Friday,19-06-2020,United States,Meat,All,Tonnes,1000,134000
Exports,2015,20-06-2015,Saturday,20-06-2020,United States,Meat,All,Tonnes,1000,134000
Exports,2015,21-06-2015,Sunday,21-06-2020,United States,Meat,All,Tonnes,4000,138000
Exports,2015,22-06-2015,Monday,22-06-2020,United States,Meat,All,Tonnes,0,138000
Exports,2015,23-06-2015,Tuesday,23-06-2020,United States,Meat,All,Tonnes,0,138000
Exports,2015,24-06-2015,Wednesday,24-06-2020,United States,Meat,All,Tonnes,0,138000
Exports,2015,25-06-2015,Thursday,25-06-2020,United States,Meat,All,Tonnes,1000,140000
Exports,2015,26-06-2015,Friday,26-06-2020,United States,Meat,All,Tonnes,0,140000
Exports,2015,27-06-2015,Saturday,27-06-2020,United States,Meat,All,Tonnes,0,140000
Exports,2015,28-06-2015,Sunday,28-06-2020,United States,Meat,All,Tonnes,1000,141000
Exports,2015,29-06-2015,Monday,29-06-2020,United States,Meat,All,Tonnes,0,142000
Exports,2015,30-06-2015,Tuesday,30-06-2020,United States,Meat,All,Tonnes,1000,143000
Exports,2015,01-07-2015,Wednesday,01-07-2020,United States,Meat,All,Tonnes,1000,144000
Exports,2015,02-07-2015,Thursday,02-07-2020,United States,Meat,All,Tonnes,1000,145000
Exports,2015,03-07-2015,Friday,03-07-2020,United States,Meat,All,Tonnes,1000,145000
Exports,2015,04-07-2015,Saturday,04-07-2020,United States,Meat,All,Tonnes,0,146000
Exports,2015,05-07-2015,Sunday,05-07-2020,United States,Meat,All,Tonnes,1000,147000
Exports,2015,06-07-2015,Monday,06-07-2020,United States,Meat,All,Tonnes,0,147000
Exports,2015,07-07-2015,Tuesday,07-07-2020,United States,Meat,All,Tonnes,0,147000
Exports,2015,08-07-2015,Wednesday,08-07-2020,United States,Meat,All,Tonnes,1000,148000
Exports,2015,09-07-2015,Thursday,09-07-2020,United States,Meat,All,Tonnes,2000,150000
Exports,2015,10-07-2015,Friday,10-07-2020,United States,Meat,All,Tonnes,1000,151000
Exports,2015,11-07-2015,Saturday,11-07-2020,United States,Meat,All,Tonnes,0,151000
Exports,2015,12-07-2015,Sunday,12-07-2020,United States,Meat,All,Tonnes,1000,152000
Exports,2015,13-07-2015,Monday,13-07-2020,United States,Meat,All,Tonnes,1000,153000
Exports,2015,14-07-2015,Tuesday,14-07-2020,United States,Meat,All,Tonnes,1000,153000
Exports,2015,15-07-2015,Wednesday,15-07-2020,United States,Meat,All,Tonnes,0,153000
Exports,2015,16-07-2015,Thursday,16-07-2020,United States,Meat,All,Tonnes,1000,154000
Exports,2015,17-07-2015,Friday,17-07-2020,United States,Meat,All,Tonnes,0,155000
Exports,2015,18-07-2015,Saturday,18-07-2020,United States,Meat,All,Tonnes,0,155000
Exports,2015,19-07-2015,Sunday,19-07-2020,United States,Meat,All,Tonnes,1000,156000
Exports,2015,20-07-2015,Monday,20-07-2020,United States,Meat,All,Tonnes,0,156000
Exports,2015,21-07-2015,Tuesday,21-07-2020,United States,Meat,All,Tonnes,0,157000
Exports,2015,22-07-2015,Wednesday,22-07-2020,United States,Meat,All,Tonnes,0,157000
Exports,2015,23-07-2015,Thursday,23-07-2020,United States,Meat,All,Tonnes,1000,158000
Exports,2015,24-07-2015,Friday,24-07-2020,United States,Meat,All,Tonnes,1000,158000
Exports,2015,25-07-2015,Saturday,25-07-2020,United States,Meat,All,Tonnes,0,159000
Exports,2015,26-07-2015,Sunday,26-07-2020,United States,Meat,All,Tonnes,1000,159000
Exports,2015,27-07-2015,Monday,27-07-2020,United States,Meat,All,Tonnes,0,159000
Exports,2015,28-07-2015,Tuesday,28-07-2020,United States,Meat,All,Tonnes,0,160000
Exports,2015,29-07-2015,Wednesday,29-07-2020,United States,Meat,All,Tonnes,0,160000
Exports,2015,30-07-2015,Thursday,30-07-2020,United States,Meat,All,Tonnes,1000,160000
Exports,2015,31-07-2015,Friday,31-07-2020,United States,Meat,All,Tonnes,1000,161000
Exports,2015,01-08-2015,Saturday,01-08-2020,United States,Meat,All,Tonnes,1000,162000
Exports,2015,02-08-2015,Sunday,02-08-2020,United States,Meat,All,Tonnes,1000,163000
Exports,2015,03-08-2015,Monday,03-08-2020,United States,Meat,All,Tonnes,0,163000
Exports,2015,04-08-2015,Tuesday,04-08-2020,United States,Meat,All,Tonnes,0,163000
Exports,2015,05-08-2015,Wednesday,05-08-2020,United States,Meat,All,Tonnes,0,163000
Exports,2015,06-08-2015,Thursday,06-08-2020,United States,Meat,All,Tonnes,1000,164000
Exports,2015,07-08-2015,Friday,07-08-2020,United States,Meat,All,Tonnes,1000,165000
Exports,2015,08-08-2015,Saturday,08-08-2020,United States,Meat,All,Tonnes,0,165000
Exports,2015,09-08-2015,Sunday,09-08-2020,United States,Meat,All,Tonnes,1000,166000
Exports,2015,10-08-2015,Monday,10-08-2020,United States,Meat,All,Tonnes,0,166000
Exports,2015,11-08-2015,Tuesday,11-08-2020,United States,Meat,All,Tonnes,1000,167000
Exports,2015,12-08-2015,Wednesday,12-08-2020,United States,Meat,All,Tonnes,0,167000
Exports,2015,13-08-2015,Thursday,13-08-2020,United States,Meat,All,Tonnes,0,168000
Exports,2015,14-08-2015,Friday,14-08-2020,United States,Meat,All,Tonnes,0,168000
Exports,2015,15-08-2015,Saturday,15-08-2020,United States,Meat,All,Tonnes,0,168000
Exports,2015,16-08-2015,Sunday,16-08-2020,United States,Meat,All,Tonnes,0,168000
Exports,2015,17-08-2015,Monday,17-08-2020,United States,Meat,All,Tonnes,0,168000
Exports,2015,18-08-2015,Tuesday,18-08-2020,United States,Meat,All,Tonnes,1000,169000
Exports,2015,19-08-2015,Wednesday,19-08-2020,United States,Meat,All,Tonnes,0,170000
Exports,2015,20-08-2015,Thursday,20-08-2020,United States,Meat,All,Tonnes,0,170000
Exports,2015,21-08-2015,Friday,21-08-2020,United States,Meat,All,Tonnes,0,170000
Exports,2015,22-08-2015,Saturday,22-08-2020,United States,Meat,All,Tonnes,0,170000
Exports,2015,23-08-2015,Sunday,23-08-2020,United States,Meat,All,Tonnes,2000,172000
Exports,2015,24-08-2015,Monday,24-08-2020,United States,Meat,All,Tonnes,0,172000
Exports,2015,25-08-2015,Tuesday,25-08-2020,United States,Meat,All,Tonnes,1000,173000
Exports,2015,26-08-2015,Wednesday,26-08-2020,United States,Meat,All,Tonnes,0,173000
Exports,2015,27-08-2015,Thursday,27-08-2020,United States,Meat,All,Tonnes,1000,173000
Exports,2015,28-08-2015,Friday,28-08-2020,United States,Meat,All,Tonnes,0,173000
Exports,2015,29-08-2015,Saturday,29-08-2020,United States,Meat,All,Tonnes,0,174000
Exports,2015,30-08-2015,Sunday,30-08-2020,United States,Meat,All,Tonnes,0,174000
Exports,2015,31-08-2015,Monday,31-08-2020,United States,Meat,All,Tonnes,0,174000
Exports,2015,01-09-2015,Tuesday,01-09-2020,United States,Meat,All,Tonnes,1000,175000
Exports,2015,02-09-2015,Wednesday,02-09-2020,United States,Meat,All,Tonnes,0,175000
Exports,2015,03-09-2015,Thursday,03-09-2020,United States,Meat,All,Tonnes,1000,176000
Exports,2015,04-09-2015,Friday,04-09-2020,United States,Meat,All,Tonnes,0,176000
Exports,2015,05-09-2015,Saturday,05-09-2020,United States,Meat,All,Tonnes,1000,177000
Exports,2015,06-09-2015,Sunday,06-09-2020,United States,Meat,All,Tonnes,1000,178000
Exports,2015,07-09-2015,Monday,07-09-2020,United States,Meat,All,Tonnes,0,179000
Exports,2015,08-09-2015,Tuesday,08-09-2020,United States,Meat,All,Tonnes,0,179000
Exports,2015,09-09-2015,Wednesday,09-09-2020,United States,Meat,All,Tonnes,0,179000
Exports,2015,10-09-2015,Thursday,10-09-2020,United States,Meat,All,Tonnes,0,179000
Exports,2015,11-09-2015,Friday,11-09-2020,United States,Meat,All,Tonnes,0,179000
Exports,2015,12-09-2015,Saturday,12-09-2020,United States,Meat,All,Tonnes,0,179000
Exports,2015,13-09-2015,Sunday,13-09-2020,United States,Meat,All,Tonnes,1000,181000
Exports,2015,14-09-2015,Monday,14-09-2020,United States,Meat,All,Tonnes,0,181000
Exports,2015,15-09-2015,Tuesday,15-09-2020,United States,Meat,All,Tonnes,1000,182000
Exports,2015,16-09-2015,Wednesday,16-09-2020,United States,Meat,All,Tonnes,0,182000
Exports,2015,17-09-2015,Thursday,17-09-2020,United States,Meat,All,Tonnes,1000,183000
Exports,2015,18-09-2015,Friday,18-09-2020,United States,Meat,All,Tonnes,0,183000
Exports,2015,19-09-2015,Saturday,19-09-2020,United States,Meat,All,Tonnes,0,183000
Exports,2015,20-09-2015,Sunday,20-09-2020,United States,Meat,All,Tonnes,0,184000
Exports,2015,21-09-2015,Monday,21-09-2020,United States,Meat,All,Tonnes,0,184000
Exports,2015,22-09-2015,Tuesday,22-09-2020,United States,Meat,All,Tonnes,1000,185000
Exports,2015,23-09-2015,Wednesday,23-09-2020,United States,Meat,All,Tonnes,0,185000
Exports,2015,24-09-2015,Thursday,24-09-2020,United States,Meat,All,Tonnes,0,185000
Exports,2015,25-09-2015,Friday,25-09-2020,United States,Meat,All,Tonnes,0,185000
Exports,2015,26-09-2015,Saturday,26-09-2020,United States,Meat,All,Tonnes,0,185000
Exports,2015,27-09-2015,Sunday,27-09-2020,United States,Meat,All,Tonnes,1000,187000
Exports,2015,28-09-2015,Monday,28-09-2020,United States,Meat,All,Tonnes,0,187000
Exports,2015,29-09-2015,Tuesday,29-09-2020,United States,Meat,All,Tonnes,0,188000
Exports,2015,30-09-2015,Wednesday,30-09-2020,United States,Meat,All,Tonnes,0,188000
Exports,2015,01-10-2015,Thursday,01-10-2020,United States,Meat,All,Tonnes,0,188000
Exports,2015,02-10-2015,Friday,02-10-2020,United States,Meat,All,Tonnes,0,188000
Exports,2015,03-10-2015,Saturday,03-10-2020,United States,Meat,All,Tonnes,0,188000
Exports,2015,04-10-2015,Sunday,04-10-2020,United States,Meat,All,Tonnes,0,189000
Exports,2015,05-10-2015,Monday,05-10-2020,United States,Meat,All,Tonnes,0,189000
Exports,2015,06-10-2015,Tuesday,06-10-2020,United States,Meat,All,Tonnes,0,189000
Exports,2015,07-10-2015,Wednesday,07-10-2020,United States,Meat,All,Tonnes,0,189000
Exports,2015,08-10-2015,Thursday,08-10-2020,United States,Meat,All,Tonnes,0,190000
Exports,2015,09-10-2015,Friday,09-10-2020,United States,Meat,All,Tonnes,0,190000
Exports,2015,10-10-2015,Saturday,10-10-2020,United States,Meat,All,Tonnes,0,190000
Exports,2015,11-10-2015,Sunday,11-10-2020,United States,Meat,All,Tonnes,0,190000
Exports,2015,12-10-2015,Monday,12-10-2020,United States,Meat,All,Tonnes,0,190000
Exports,2015,13-10-2015,Tuesday,13-10-2020,United States,Meat,All,Tonnes,1000,191000
Exports,2015,14-10-2015,Wednesday,14-10-2020,United States,Meat,All,Tonnes,0,191000
Exports,2015,15-10-2015,Thursday,15-10-2020,United States,Meat,All,Tonnes,0,192000
Exports,2015,16-10-2015,Friday,16-10-2020,United States,Meat,All,Tonnes,0,192000
Exports,2015,17-10-2015,Saturday,17-10-2020,United States,Meat,All,Tonnes,0,192000
Exports,2015,18-10-2015,Sunday,18-10-2020,United States,Meat,All,Tonnes,0,192000
Exports,2015,19-10-2015,Monday,19-10-2020,United States,Meat,All,Tonnes,0,192000
Exports,2015,20-10-2015,Tuesday,20-10-2020,United States,Meat,All,Tonnes,0,193000
Exports,2015,21-10-2015,Wednesday,21-10-2020,United States,Meat,All,Tonnes,0,193000
Exports,2015,22-10-2015,Thursday,22-10-2020,United States,Meat,All,Tonnes,0,193000
Exports,2015,23-10-2015,Friday,23-10-2020,United States,Meat,All,Tonnes,0,193000
Exports,2015,24-10-2015,Saturday,24-10-2020,United States,Meat,All,Tonnes,0,193000
Exports,2015,25-10-2015,Sunday,25-10-2020,United States,Meat,All,Tonnes,1000,194000
Exports,2015,26-10-2015,Monday,26-10-2020,United States,Meat,All,Tonnes,0,194000
Exports,2015,27-10-2015,Tuesday,27-10-2020,United States,Meat,All,Tonnes,0,194000
Exports,2015,28-10-2015,Wednesday,28-10-2020,United States,Meat,All,Tonnes,0,195000
Exports,2015,29-10-2015,Thursday,29-10-2020,United States,Meat,All,Tonnes,0,195000
Exports,2015,30-10-2015,Friday,30-10-2020,United States,Meat,All,Tonnes,0,195000
Exports,2015,31-10-2015,Saturday,31-10-2020,United States,Meat,All,Tonnes,0,195000
Exports,2015,01-11-2015,Sunday,01-11-2020,United States,Meat,All,Tonnes,0,196000
Exports,2015,02-11-2015,Monday,02-11-2020,United States,Meat,All,Tonnes,0,196000
Exports,2015,03-11-2015,Tuesday,03-11-2020,United States,Meat,All,Tonnes,0,196000
Exports,2015,04-11-2015,Wednesday,04-11-2020,United States,Meat,All,Tonnes,1000,197000
Exports,2015,05-11-2015,Thursday,05-11-2020,United States,Meat,All,Tonnes,1000,197000
Exports,2015,06-11-2015,Friday,06-11-2020,United States,Meat,All,Tonnes,0,198000
Exports,2015,07-11-2015,Saturday,07-11-2020,United States,Meat,All,Tonnes,0,198000
Exports,2015,08-11-2015,Sunday,08-11-2020,United States,Meat,All,Tonnes,2000,199000
Exports,2015,09-11-2015,Monday,09-11-2020,United States,Meat,All,Tonnes,0,200000
Exports,2015,10-11-2015,Tuesday,10-11-2020,United States,Meat,All,Tonnes,1000,200000
Exports,2015,11-11-2015,Wednesday,11-11-2020,United States,Meat,All,Tonnes,0,200000
Exports,2015,12-11-2015,Thursday,12-11-2020,United States,Meat,All,Tonnes,1000,202000
Exports,2015,13-11-2015,Friday,13-11-2020,United States,Meat,All,Tonnes,0,202000
Exports,2015,14-11-2015,Saturday,14-11-2020,United States,Meat,All,Tonnes,0,202000
Exports,2015,15-11-2015,Sunday,15-11-2020,United States,Meat,All,Tonnes,1000,204000
Exports,2015,16-11-2015,Monday,16-11-2020,United States,Meat,All,Tonnes,0,204000
Exports,2015,17-11-2015,Tuesday,17-11-2020,United States,Meat,All,Tonnes,1000,205000
Exports,2015,18-11-2015,Wednesday,18-11-2020,United States,Meat,All,Tonnes,0,205000
Exports,2015,19-11-2015,Thursday,19-11-2020,United States,Meat,All,Tonnes,1000,206000
Exports,2015,20-11-2015,Friday,20-11-2020,United States,Meat,All,Tonnes,0,206000
Exports,2015,21-11-2015,Saturday,21-11-2020,United States,Meat,All,Tonnes,0,207000
Exports,2015,22-11-2015,Sunday,22-11-2020,United States,Meat,All,Tonnes,2000,208000
Exports,2015,23-11-2015,Monday,23-11-2020,United States,Meat,All,Tonnes,0,208000
Exports,2015,24-11-2015,Tuesday,24-11-2020,United States,Meat,All,Tonnes,1000,209000
Exports,2015,25-11-2015,Wednesday,25-11-2020,United States,Meat,All,Tonnes,1000,210000
Exports,2015,26-11-2015,Thursday,26-11-2020,United States,Meat,All,Tonnes,1000,211000
Exports,2015,27-11-2015,Friday,27-11-2020,United States,Meat,All,Tonnes,1000,212000
Exports,2015,28-11-2015,Saturday,28-11-2020,United States,Meat,All,Tonnes,0,212000
Exports,2015,29-11-2015,Sunday,29-11-2020,United States,Meat,All,Tonnes,1000,213000
Exports,2015,30-11-2015,Monday,30-11-2020,United States,Meat,All,Tonnes,0,213000
Exports,2015,01-12-2015,Tuesday,01-12-2020,United States,Meat,All,Tonnes,0,214000
Exports,2015,02-12-2015,Wednesday,02-12-2020,United States,Meat,All,Tonnes,0,214000
Exports,2015,03-12-2015,Thursday,03-12-2020,United States,Meat,All,Tonnes,2000,216000
Exports,2015,04-12-2015,Friday,04-12-2020,United States,Meat,All,Tonnes,1000,216000
Exports,2015,05-12-2015,Saturday,05-12-2020,United States,Meat,All,Tonnes,0,216000
Exports,2015,06-12-2015,Sunday,06-12-2020,United States,Meat,All,Tonnes,1000,218000
Exports,2015,07-12-2015,Monday,07-12-2020,United States,Meat,All,Tonnes,0,218000
Exports,2015,08-12-2015,Tuesday,08-12-2020,United States,Meat,All,Tonnes,0,218000
Exports,2015,09-12-2015,Wednesday,09-12-2020,United States,Meat,All,Tonnes,0,219000
Exports,2015,10-12-2015,Thursday,10-12-2020,United States,Meat,All,Tonnes,1000,220000
Exports,2015,11-12-2015,Friday,11-12-2020,United States,Meat,All,Tonnes,0,220000
Exports,2015,12-12-2015,Saturday,12-12-2020,United States,Meat,All,Tonnes,1000,221000
Exports,2015,13-12-2015,Sunday,13-12-2020,United States,Meat,All,Tonnes,2000,223000
Exports,2015,14-12-2015,Monday,14-12-2020,United States,Meat,All,Tonnes,0,223000
Exports,2015,15-12-2015,Tuesday,15-12-2020,United States,Meat,All,Tonnes,0,223000
Exports,2015,16-12-2015,Wednesday,16-12-2020,United States,Meat,All,Tonnes,0,223000
Exports,2016,30-01-2016,Saturday,01-02-2020,United States,Meat,All,Tonnes,0,0
Exports,2016,31-01-2016,Sunday,02-02-2020,United States,Meat,All,Tonnes,3000,3000
Exports,2016,01-02-2016,Monday,03-02-2020,United States,Meat,All,Tonnes,0,3000
Exports,2016,02-02-2016,Tuesday,04-02-2020,United States,Meat,All,Tonnes,0,4000
Exports,2016,03-02-2016,Wednesday,05-02-2020,United States,Meat,All,Tonnes,1000,5000
Exports,2016,04-02-2016,Thursday,06-02-2020,United States,Meat,All,Tonnes,1000,6000
Exports,2016,05-02-2016,Friday,07-02-2020,United States,Meat,All,Tonnes,1000,7000
Exports,2016,06-02-2016,Saturday,08-02-2020,United States,Meat,All,Tonnes,0,8000
Exports,2016,07-02-2016,Sunday,09-02-2020,United States,Meat,All,Tonnes,2000,9000
Exports,2016,08-02-2016,Monday,10-02-2020,United States,Meat,All,Tonnes,0,9000
Exports,2016,09-02-2016,Tuesday,11-02-2020,United States,Meat,All,Tonnes,1000,10000
Exports,2016,10-02-2016,Wednesday,12-02-2020,United States,Meat,All,Tonnes,0,10000
Exports,2016,11-02-2016,Thursday,13-02-2020,United States,Meat,All,Tonnes,1000,11000
Exports,2016,12-02-2016,Friday,14-02-2020,United States,Meat,All,Tonnes,0,12000
Exports,2016,13-02-2016,Saturday,15-02-2020,United States,Meat,All,Tonnes,0,12000
Exports,2016,14-02-2016,Sunday,16-02-2020,United States,Meat,All,Tonnes,3000,15000
Exports,2016,15-02-2016,Monday,17-02-2020,United States,Meat,All,Tonnes,0,15000
Exports,2016,16-02-2016,Tuesday,18-02-2020,United States,Meat,All,Tonnes,0,16000
Exports,2016,17-02-2016,Wednesday,19-02-2020,United States,Meat,All,Tonnes,0,16000
Exports,2016,18-02-2016,Thursday,20-02-2020,United States,Meat,All,Tonnes,1000,18000
Exports,2016,19-02-2016,Friday,21-02-2020,United States,Meat,All,Tonnes,0,18000
Exports,2016,20-02-2016,Saturday,22-02-2020,United States,Meat,All,Tonnes,0,18000
Exports,2016,21-02-2016,Sunday,23-02-2020,United States,Meat,All,Tonnes,2000,21000
Exports,2016,22-02-2016,Monday,24-02-2020,United States,Meat,All,Tonnes,0,21000
Exports,2016,23-02-2016,Tuesday,25-02-2020,United States,Meat,All,Tonnes,0,21000
Exports,2016,24-02-2016,Wednesday,26-02-2020,United States,Meat,All,Tonnes,0,21000
Exports,2016,25-02-2016,Thursday,27-02-2020,United States,Meat,All,Tonnes,2000,23000
Exports,2016,26-02-2016,Friday,28-02-2020,United States,Meat,All,Tonnes,0,23000
Exports,2016,27-02-2016,Saturday,29-02-2020,United States,Meat,All,Tonnes,0,23000
Exports,2016,28-02-2016,Sunday,01-03-2020,United States,Meat,All,Tonnes,2000,25000
Exports,2016,29-02-2016,Monday,02-03-2020,United States,Meat,All,Tonnes,1000,26000
Exports,2016,01-03-2016,Tuesday,03-03-2020,United States,Meat,All,Tonnes,1000,27000
Exports,2016,02-03-2016,Wednesday,04-03-2020,United States,Meat,All,Tonnes,1000,28000
Exports,2016,03-03-2016,Thursday,05-03-2020,United States,Meat,All,Tonnes,1000,29000
Exports,2016,04-03-2016,Friday,06-03-2020,United States,Meat,All,Tonnes,1000,30000
Exports,2016,05-03-2016,Saturday,07-03-2020,United States,Meat,All,Tonnes,0,30000
Exports,2016,06-03-2016,Sunday,08-03-2020,United States,Meat,All,Tonnes,2000,32000
Exports,2016,07-03-2016,Monday,09-03-2020,United States,Meat,All,Tonnes,0,32000
Exports,2016,08-03-2016,Tuesday,10-03-2020,United States,Meat,All,Tonnes,0,33000
Exports,2016,09-03-2016,Wednesday,11-03-2020,United States,Meat,All,Tonnes,0,33000
Exports,2016,10-03-2016,Thursday,12-03-2020,United States,Meat,All,Tonnes,2000,34000
Exports,2016,11-03-2016,Friday,13-03-2020,United States,Meat,All,Tonnes,0,35000
Exports,2016,12-03-2016,Saturday,14-03-2020,United States,Meat,All,Tonnes,0,35000
Exports,2016,13-03-2016,Sunday,15-03-2020,United States,Meat,All,Tonnes,3000,38000
Exports,2016,14-03-2016,Monday,16-03-2020,United States,Meat,All,Tonnes,1000,39000
Exports,2016,15-03-2016,Tuesday,17-03-2020,United States,Meat,All,Tonnes,1000,40000
Exports,2016,16-03-2016,Wednesday,18-03-2020,United States,Meat,All,Tonnes,0,40000
